"","ts_low_bd","ts_hi_bd","p_val","mn_phs"
"175",2,20,0.000999000999000999,1.24897253447023
"176",2,20,0.000999000999000999,0.710289522989252
"177",2,20,0.001998001998002,-2.17249537794949
"178",2,20,0.000999000999000999,-1.90787731249099
"179",2,20,0.000999000999000999,2.51734819350522
"180",2,20,0.000999000999000999,-1.1068833928774
"181",2,20,0.002997002997003,-1.82481555507687
"182",2,20,0.000999000999000999,0.596577289550013
"183",2,20,0.000999000999000999,1.55187640087967
"184",2,20,0.001998001998002,-1.99571259886964
"185",2,20,0.000999000999000999,2.24773278880326
"186",2,20,0.001998001998002,-2.77362336511496
"187",2,20,0.000999000999000999,0.809003558236815
"188",2,20,0.001998001998002,-1.09071810629742
"189",2,20,0.000999000999000999,0.467893000831164
"190",2,20,0.000999000999000999,-0.468792295518042
"191",2,20,0.000999000999000999,-2.7344488664056
"192",2,20,0.000999000999000999,1.02263251183421
"193",2,20,0.000999000999000999,0.54715291839659
"194",2,20,0.000999000999000999,-2.82816587382954
"195",2,20,0.000999000999000999,-0.3500535517272
"196",2,20,0.000999000999000999,0.412721340486898
"197",2,20,0.000999000999000999,1.41092106946755
"198",2,20,0.000999000999000999,-2.47659807689723
"199",2,20,0.000999000999000999,0.947873475764586
"200",2,20,0.000999000999000999,1.60882460200259
"201",2,20,0.000999000999000999,-0.0946583629294563
"202",2,20,0.001998001998002,1.71846815371856
"203",2,20,0.000999000999000999,1.3485454313631
"204",2,20,0.000999000999000999,2.22619263336587
"205",2,20,0.002997002997003,-1.0524498751107
"206",2,20,0.001998001998002,0.496645424274259
"207",2,20,0.000999000999000999,2.97762459758829
"208",2,20,0.001998001998002,1.31556666115397
"209",2,20,0.000999000999000999,-1.77509076449997
"210",2,20,0.000999000999000999,0.8010139555065
"211",2,20,0.001998001998002,-0.253455370944316
"212",2,20,0.000999000999000999,-2.70869534927421
"213",2,20,0.000999000999000999,-0.885428436954153
"214",2,20,0.000999000999000999,-1.17520329910104
"215",2,20,0.000999000999000999,1.73607674644257
"216",2,20,0.000999000999000999,1.63216287197274
"217",2,20,0.001998001998002,2.30094336214726
"218",2,20,0.001998001998002,-2.31658455401551
"219",2,20,0.000999000999000999,2.8939715889586
"220",2,20,0.000999000999000999,0.397483690904293
"221",2,20,0.000999000999000999,-1.13701691857739
"222",2,20,0.002997002997003,-1.9348923822836
"223",2,20,0.000999000999000999,0.575800193533741
"224",2,20,0.004995004995005,1.68870392859781
"225",2,20,0.002997002997003,-1.00104482549171
"226",2,20,0.000999000999000999,1.42731989228317
"227",2,20,0.000999000999000999,-1.62427757336478
"228",2,20,0.000999000999000999,-2.56910181528123
"229",2,20,0.001998001998002,1.11084861169026
"230",2,20,0.002997002997003,2.41794105945484
"231",2,20,0.000999000999000999,2.07142768614769
"232",2,20,0.000999000999000999,1.15131028731179
"233",2,20,0.000999000999000999,-0.830394042575009
"234",2,20,0.001998001998002,-3.02788216109022
"235",2,20,0.000999000999000999,-0.805733434420695
"236",2,20,0.000999000999000999,-2.83610161472682
"237",2,20,0.000999000999000999,2.43425955890244
"238",2,20,0.001998001998002,3.07952869975845
"239",2,20,0.001998001998002,-1.85178973557395
"240",2,20,0.000999000999000999,1.65411568165864
"241",2,20,0.000999000999000999,-1.93030860911678
"242",2,20,0.000999000999000999,-2.14753495240246
"243",2,20,0.001998001998002,-0.731465610517156
"244",2,20,0.002997002997003,-3.08985550235563
"245",2,20,0.001998001998002,-1.32671613774486
"246",2,20,0.000999000999000999,0.0296052368778058
"247",2,20,0.002997002997003,2.54403766737613
"248",2,20,0.002997002997003,-0.442919325936627
"249",2,20,0.000999000999000999,1.93490119950551
"250",2,20,0.000999000999000999,2.63391861335867
"251",2,20,0.002997002997003,-1.05922938526427
"252",2,20,0.000999000999000999,-0.501511175852044
"253",2,20,0.000999000999000999,-1.30604593995886
"254",2,20,0.000999000999000999,2.02840556493958
"255",2,20,0.000999000999000999,1.4321154915348
"256",2,20,0.000999000999000999,-3.0018133779447
"257",2,20,0.000999000999000999,0.0377243416485207
"258",2,20,0.001998001998002,-0.223523959491419
"259",2,20,0.000999000999000999,-0.077189835179004
"260",2,20,0.000999000999000999,-2.35971863678285
"261",2,20,0.001998001998002,-3.09308404017008
"262",2,20,0.000999000999000999,0.861893082383646
"263",2,20,0.002997002997003,-0.973727514656214
"264",2,20,0.000999000999000999,-3.08662716302079
"265",2,20,0.000999000999000999,1.14825935313797
"266",2,20,0.000999000999000999,2.02486636667911
"267",2,20,0.000999000999000999,0.734857966249615
"268",2,20,0.000999000999000999,-0.553264157177
"269",2,20,0.001998001998002,3.01443556464341
"270",2,20,0.001998001998002,-0.967176182843045
"271",2,20,0.000999000999000999,2.05327419289747
"272",2,20,0.000999000999000999,-3.06495659763583
"273",2,20,0.000999000999000999,2.87101925930996
"274",2,20,0.000999000999000999,0.690093039423818
"275",2,20,0.000999000999000999,0.832682775026386
"276",2,20,0.002997002997003,1.44528369781248
"277",2,20,0.003996003996004,-0.212550708252703
"278",2,20,0.001998001998002,-1.09565434742392
"279",2,20,0.000999000999000999,1.86276383490882
"280",2,20,0.000999000999000999,2.81020706143459
"281",2,20,0.000999000999000999,-0.386553255572373
"282",2,20,0.000999000999000999,-2.75274832621747
"283",2,20,0.000999000999000999,-0.0362407094824879
"284",2,20,0.001998001998002,2.04141227225775
"285",2,20,0.003996003996004,-1.26867461539598
"286",2,20,0.000999000999000999,1.58205711294354
"287",2,20,0.000999000999000999,2.7300582762521
"288",2,20,0.000999000999000999,0.577315304553073
"289",2,20,0.000999000999000999,-0.136854275576277
"290",2,20,0.000999000999000999,2.48320995601837
"291",2,20,0.000999000999000999,0.36085607359514
"292",2,20,0.001998001998002,-2.68450645825836
"293",2,20,0.002997002997003,-0.310505002742209
"294",2,20,0.001998001998002,1.76055292456086
"295",2,20,0.000999000999000999,1.73324030812715
"296",2,20,0.000999000999000999,-2.06911089984924
"297",2,20,0.000999000999000999,-1.43941977155243
"298",2,20,0.000999000999000999,-0.156931221655677
"299",2,20,0.011988011988012,1.46134298937864
"300",2,20,0.000999000999000999,-1.16006389627391
"301",2,20,0.003996003996004,2.57641420986467
"302",2,20,0.002997002997003,-1.89599739654297
"303",2,20,0.000999000999000999,-0.38847322170571
"304",2,20,0.000999000999000999,2.30942956508295
"305",2,20,0.000999000999000999,2.27805360350516
"306",2,20,0.001998001998002,-1.22781339965959
"307",2,20,0.000999000999000999,2.46248268464922
"308",2,20,0.000999000999000999,-2.41435251842744
"309",2,20,0.000999000999000999,-1.04665659392502
"310",2,20,0.000999000999000999,2.11294606310155
"311",2,20,0.000999000999000999,-1.97272506624457
"312",2,20,0.000999000999000999,2.66553600075888
"313",2,20,0.000999000999000999,-0.582929361819634
"314",2,20,0.000999000999000999,-1.08290377459833
"315",2,20,0.000999000999000999,0.437969585741685
"316",2,20,0.000999000999000999,-0.862947458825997
"317",2,20,0.000999000999000999,2.67949575848625
"318",2,20,0.000999000999000999,-0.142878706137297
"319",2,20,0.000999000999000999,1.81346962211782
"320",2,20,0.001998001998002,-1.44339690426521
"321",2,20,0.000999000999000999,-1.70405311598878
"322",2,20,0.000999000999000999,-3.02402213552424
"323",2,20,0.000999000999000999,-0.150507133429656
"324",2,20,0.003996003996004,-0.0239630667554805
"325",2,20,0.001998001998002,-2.80021106231549
"326",2,20,0.001998001998002,-1.75411217550708
"327",2,20,0.001998001998002,1.18834545404733
"328",2,20,0.000999000999000999,-0.649455742992295
"329",2,20,0.000999000999000999,-2.9982012001967
"330",2,20,0.001998001998002,-3.03885948284515
"331",2,20,0.000999000999000999,-2.6327442203317
"332",2,20,0.002997002997003,-0.163340704087151
"333",2,20,0.000999000999000999,1.52284879730219
"334",2,20,0.000999000999000999,1.26126212109885
"335",2,20,0.001998001998002,-1.43377862543709
"336",2,20,0.010989010989011,1.78159184309958
"337",2,20,0.000999000999000999,-1.47764232198462
"338",2,20,0.001998001998002,0.751316334698315
"339",2,20,0.000999000999000999,-0.406901696196749
"340",2,20,0.000999000999000999,2.59851324242106
"341",2,20,0.000999000999000999,0.815897230305913
"342",2,20,0.000999000999000999,-1.11372407979443
"343",2,20,0.001998001998002,1.68161260655826
"344",2,20,0.000999000999000999,-1.33306871474088
"345",2,20,0.000999000999000999,2.24041470290778
"346",2,20,0.000999000999000999,-1.84398349354482
"347",2,20,0.002997002997003,0.246181117640662
"348",2,20,0.000999000999000999,-0.521205366300549
"349",2,20,0.00699300699300699,-1.61430713545568
"350",2,20,0.000999000999000999,-0.575729952620971
"351",2,20,0.000999000999000999,3.04867697803597
"352",2,20,0.000999000999000999,0.171795602206042
"353",2,20,0.000999000999000999,-0.345208868268831
"354",2,20,0.000999000999000999,-0.751030684239639
"355",2,20,0.000999000999000999,-0.147637548598859
"356",2,20,0.002997002997003,-0.750714675172904
"357",2,20,0.000999000999000999,-0.716296051332341
"358",2,20,0.000999000999000999,-0.644628162046093
"359",2,20,0.000999000999000999,-0.469279593941206
"360",2,20,0.00699300699300699,-2.28160852214978
"361",2,20,0.000999000999000999,-0.375918941392176
"362",2,20,0.000999000999000999,2.62000450253881
"363",2,20,0.000999000999000999,-2.95905452656335
"364",2,20,0.000999000999000999,-2.85650892290014
"365",2,20,0.000999000999000999,0.778295691556071
"366",2,20,0.000999000999000999,-1.05132444363315
"367",2,20,0.000999000999000999,2.97449646837889
"368",2,20,0.000999000999000999,1.96611535898142
"369",2,20,0.001998001998002,-0.649044030703772
"370",2,20,0.001998001998002,0.676023516724732
"371",2,20,0.001998001998002,2.62129199098818
"372",2,20,0.000999000999000999,0.373123030863626
"373",2,20,0.000999000999000999,-1.83471033759818
"374",2,20,0.002997002997003,-1.74343614030507
"375",2,20,0.000999000999000999,3.11973306879025
"376",2,20,0.000999000999000999,3.08484990386883
"377",2,20,0.000999000999000999,-2.83365398838885
"378",2,20,0.000999000999000999,-0.0882314506767491
"379",2,20,0.000999000999000999,1.81956156025375
"380",2,20,0.000999000999000999,-2.8050400713246
"381",2,20,0.000999000999000999,-1.18317150221742
"382",2,20,0.001998001998002,-2.89690139919173
"383",2,20,0.001998001998002,2.83149760636678
"384",2,20,0.000999000999000999,0.270821180857874
"385",2,20,0.000999000999000999,0.773449838403682
"386",2,20,0.002997002997003,-1.4327059670332
"387",2,20,0.000999000999000999,0.140230232351292
"388",2,20,0.001998001998002,1.2909675474259
"389",2,20,0.001998001998002,1.63853901525506
"390",2,20,0.001998001998002,-2.16944001760771
"391",2,20,0.000999000999000999,0.177093278724802
"392",2,20,0.002997002997003,-2.56279341894039
"393",2,20,0.001998001998002,2.58498758305023
"394",2,20,0.001998001998002,-0.00945147768576895
"395",2,20,0.000999000999000999,-1.31440379006638
"396",2,20,0.001998001998002,-1.15206287601274
"397",2,20,0.000999000999000999,0.105250373068335
"398",2,20,0.001998001998002,-0.895132769160692
"399",2,20,0.001998001998002,-0.0398787853115116
"400",2,20,0.000999000999000999,1.55231220781
"401",2,20,0.000999000999000999,-1.21159624396025
"402",2,20,0.001998001998002,1.80845585318645
"403",2,20,0.003996003996004,-1.99123800362812
"404",2,20,0.000999000999000999,-1.90318425637904
"405",2,20,0.000999000999000999,-2.32368359576583
"406",2,20,0.000999000999000999,-1.48054070207381
"407",2,20,0.000999000999000999,3.08795655249154
"408",2,20,0.001998001998002,0.508461013292289
"409",2,20,0.000999000999000999,0.558206766866433
"410",2,20,0.002997002997003,2.4242935335821
"411",2,20,0.000999000999000999,0.309392532836169
"412",2,20,0.000999000999000999,0.987107355313679
"413",2,20,0.000999000999000999,-0.562152444148147
"414",2,20,0.001998001998002,0.0421691862356996
"415",2,20,0.00799200799200799,-2.86572804852449
"416",2,20,0.000999000999000999,-0.486731499563295
"417",2,20,0.000999000999000999,-1.80395653497461
"418",2,20,0.003996003996004,0.564153095802506
"419",2,20,0.000999000999000999,-1.72364603066405
"420",2,20,0.002997002997003,-1.39839642289937
"421",2,20,0.000999000999000999,2.515823481301
"422",2,20,0.000999000999000999,0.13733880247513
"423",2,20,0.001998001998002,0.655272797191746
"424",2,20,0.003996003996004,-2.0117361579774
"425",2,20,0.000999000999000999,0.365623939558777
"426",2,20,0.004995004995005,-2.29103296270001
"427",2,20,0.000999000999000999,-0.25687107569532
"428",2,20,0.000999000999000999,-2.29708038515595
"429",2,20,0.000999000999000999,1.06304107382178
"430",2,20,0.000999000999000999,0.467106942590314
"431",2,20,0.000999000999000999,-2.92395733119833
"432",2,20,0.000999000999000999,-2.49788373882237
"433",2,20,0.001998001998002,0.253218466333243
"434",2,20,0.000999000999000999,0.0963363954809102
"435",2,20,0.001998001998002,-2.11278469908842
"436",2,20,0.000999000999000999,1.6097819037257
"437",2,20,0.000999000999000999,3.04901353948922
"438",2,20,0.000999000999000999,-1.19724295623079
"439",2,20,0.000999000999000999,0.454911386881652
"440",2,20,0.002997002997003,0.224439747271892
"441",2,20,0.001998001998002,-0.186018140287729
"442",2,20,0.000999000999000999,-2.99266323816614
"443",2,20,0.000999000999000999,0.698104624456697
"444",2,20,0.000999000999000999,0.204914104979746
"445",2,20,0.000999000999000999,-1.120486268843
"446",2,20,0.001998001998002,2.53085678637401
"447",2,20,0.000999000999000999,3.0515692114385
"448",2,20,0.000999000999000999,-1.05414759267582
"449",2,20,0.000999000999000999,-1.99309314615751
"450",2,20,0.004995004995005,-0.683161049364754
"451",2,20,0.000999000999000999,2.47909078198883
"452",2,20,0.000999000999000999,-1.68333224360093
"453",2,20,0.00599400599400599,-1.31455074644541
"454",2,20,0.000999000999000999,2.27510498214487
"455",2,20,0.000999000999000999,-3.11983535590177
"456",2,20,0.000999000999000999,0.833309846196429
"457",2,20,0.000999000999000999,-1.31820985231752
"458",2,20,0.001998001998002,2.43252832782529
"459",2,20,0.001998001998002,-1.1431446104908
"460",2,20,0.000999000999000999,1.59910430918196
"461",2,20,0.000999000999000999,-2.04549537960238
"462",2,20,0.000999000999000999,0.52997370947454
"463",2,20,0.002997002997003,-0.708328310911961
"464",2,20,0.000999000999000999,1.86136055300107
"465",2,20,0.000999000999000999,0.31114299110147
"466",2,20,0.001998001998002,1.92551080631054
"467",2,20,0.000999000999000999,0.185396458979861
"468",2,20,0.001998001998002,-1.69444734833129
"469",2,20,0.000999000999000999,-0.167511559330868
"470",2,20,0.00699300699300699,-0.91556223307416
"471",2,20,0.002997002997003,-3.03622916511629
"472",2,20,0.000999000999000999,2.60199661740499
"473",2,20,0.003996003996004,-1.19540178586404
"474",2,20,0.000999000999000999,0.0881848814825256
"475",2,20,0.000999000999000999,-0.416981950724969
"476",2,20,0.001998001998002,-2.14622823383109
"477",2,20,0.001998001998002,1.73982525111012
"478",2,20,0.000999000999000999,-1.36682563505852
"479",2,20,0.001998001998002,2.31687972382755
"480",2,20,0.002997002997003,3.09037304587241
"481",2,20,0.000999000999000999,-0.382666617535378
"482",2,20,0.000999000999000999,2.49087721527179
"483",2,20,0.001998001998002,2.17542436819243
"484",2,20,0.000999000999000999,-1.96460562261149
"485",2,20,0.002997002997003,-0.326917539280126
"486",2,20,0.000999000999000999,-0.825371113194502
"487",2,20,0.001998001998002,0.0341180738141266
"488",2,20,0.003996003996004,-0.668429484201786
"489",2,20,0.001998001998002,3.12080485330609
"490",2,20,0.003996003996004,0.476399135777969
"491",2,20,0.000999000999000999,1.44283157029193
"492",2,20,0.001998001998002,-1.79760523016298
"493",2,20,0.000999000999000999,-2.88430293064594
"494",2,20,0.000999000999000999,-1.30160060892545
"495",2,20,0.000999000999000999,1.09899680814018
"496",2,20,0.000999000999000999,-1.85053073854769
"497",2,20,0.000999000999000999,1.96028936799133
"498",2,20,0.002997002997003,-1.28933458760467
"499",2,20,0.001998001998002,2.48286133348789
"500",2,20,0.000999000999000999,0.815819403165363
"501",2,20,0.001998001998002,-0.793604165212055
"502",2,20,0.001998001998002,-2.22320949310888
"503",2,20,0.002997002997003,-2.87528066870315
"504",2,20,0.001998001998002,0.277666809154079
"505",2,20,0.000999000999000999,-2.69560945724528
"506",2,20,0.004995004995005,-0.583258965361638
"507",2,20,0.000999000999000999,1.83291568991498
"508",2,20,0.002997002997003,-0.547442428664901
"509",2,20,0.000999000999000999,1.72854652354552
"510",2,20,0.000999000999000999,-0.233076457981909
"511",2,20,0.001998001998002,-0.843116356538275
"512",2,20,0.000999000999000999,0.668376291842257
"513",2,20,0.000999000999000999,-2.52182942042269
"514",2,20,0.000999000999000999,-0.688261068887409
"515",2,20,0.002997002997003,-2.91966714803711
"516",2,20,0.000999000999000999,0.141638963356863
"517",2,20,0.000999000999000999,-0.686700681673909
"518",2,20,0.002997002997003,-0.525741896671762
"519",2,20,0.000999000999000999,-2.1674360619263
"520",2,20,0.001998001998002,1.02470622213754
"521",2,20,0.000999000999000999,-0.188683219114829
"522",2,20,0.000999000999000999,-0.0704866614024876
"523",2,20,0.000999000999000999,1.14788509413945
"524",2,20,0.001998001998002,-0.439283170373833
"525",2,20,0.001998001998002,-2.29209828205394
"526",2,20,0.000999000999000999,0.0411645627473598
"527",2,20,0.000999000999000999,-0.596493610878746
"528",2,20,0.001998001998002,-0.423673745968428
"529",2,20,0.000999000999000999,1.59478916299344
"530",2,20,0.001998001998002,-2.40667800807415
"531",2,20,0.000999000999000999,-1.77317571664908
"532",2,20,0.001998001998002,-2.7892643284989
"533",2,20,0.000999000999000999,-2.5436674353982
"534",2,20,0.000999000999000999,0.491605910062768
"535",2,20,0.000999000999000999,1.26323174654886
"536",2,20,0.000999000999000999,-2.37008354339551
"537",2,20,0.000999000999000999,0.957958249935463
"538",2,20,0.000999000999000999,-0.760995054086383
"539",2,20,0.00699300699300699,0.0846167528418428
"540",2,20,0.000999000999000999,0.207282455350621
"541",2,20,0.001998001998002,1.07852650033716
"542",2,20,0.000999000999000999,-0.00810478986338387
"543",2,20,0.000999000999000999,0.135686514175298
"544",2,20,0.000999000999000999,2.04257111045306
"545",2,20,0.000999000999000999,-0.00897265911424491
"546",2,20,0.000999000999000999,-1.56853837409435
"547",2,20,0.001998001998002,0.437656653189562
"548",2,20,0.001998001998002,-1.98394498738527
"549",2,20,0.000999000999000999,1.05050139610958
"550",2,20,0.001998001998002,1.97849861115654
"551",2,20,0.000999000999000999,-2.91156588032333
"552",2,20,0.000999000999000999,1.12647921915281
"553",2,20,0.000999000999000999,-1.01597790513494
"554",2,20,0.000999000999000999,2.50579978774076
"555",2,20,0.002997002997003,0.918328681251697
"556",2,20,0.000999000999000999,-2.68306313060632
"557",2,20,0.002997002997003,1.27049893444902
"558",2,20,0.001998001998002,1.80623807255912
"559",2,20,0.002997002997003,-0.00571563953482534
"560",2,20,0.000999000999000999,0.950515000461758
"561",2,20,0.000999000999000999,-0.348871035379183
"562",2,20,0.001998001998002,2.31021080298886
"563",2,20,0.000999000999000999,-1.47935490093548
"564",2,20,0.000999000999000999,0.219598932085589
"565",2,20,0.000999000999000999,-0.888418723179555
"566",2,20,0.000999000999000999,-2.33804312406974
"567",2,20,0.001998001998002,0.82915781515859
"568",2,20,0.000999000999000999,0.342917513811767
"569",2,20,0.000999000999000999,-0.134751083166815
"570",2,20,0.000999000999000999,0.987171085334145
"571",2,20,0.001998001998002,-2.13403782861914
"572",2,20,0.001998001998002,1.11658276481943
"573",2,20,0.000999000999000999,-1.95804644373252
"574",2,20,0.000999000999000999,-1.41242227790879
"575",2,20,0.000999000999000999,1.40141886081658
